match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,batting_team,bowling_team,team1_score,team2_score,team1_wickets,team2_wickets,team1_overs,team2_overs,match_winner,win_by_runs,win_by_wickets,player_name,player_team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,overs_bowled,wickets_taken,runs_conceded,economy_rate,player_of_match
1280,2019,2019-04-16,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,178,169,9,6,20.0,20.0,Delhi Capitals,9,0,Rishabh Pant,Delhi Capitals,WK-Batsman,12,12,1,0,100.0,0.0,0,0,,0
1173,2017,2017-05-07,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,151,184,6,1,20.0,18.6,Punjab Kings,0,9,Washington Sundar,Sunrisers Hyderabad,All-Rounder,3,3,0,0,100.0,1.0,1,18,18.0,0
1546,2023,2023-04-15,"Wankhede Stadium, Mumbai",,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,170,142,8,6,20.0,20.0,Mumbai Indians,28,0,Tim David,Mumbai Indians,Batsman,4,4,0,0,100.0,0.0,0,0,,0
1430,2021,2021-04-28,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Sunrisers Hyderabad,187,142,9,6,20.0,20.0,Royal Challengers Bangalore,45,0,Kane Williamson,Sunrisers Hyderabad,Batsman,0,3,0,0,0.0,0.0,0,0,,0
1378,2020,2020-05-16,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,144,145,5,3,20.0,18.0,Sunrisers Hyderabad,0,7,Marco Jansen,Sunrisers Hyderabad,All-Rounder,13,14,1,0,92.86,0.0,0,0,,1
1140,2017,2017-04-04,"Arun Jaitley Stadium, Delhi",,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,165,153,4,10,20.0,20.0,Kolkata Knight Riders,12,0,Andre Russell,Kolkata Knight Riders,All-Rounder,42,42,3,1,100.0,2.0,1,18,9.0,0
1202,2018,2018-03-29,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,164,160,10,5,20.0,20.0,Kolkata Knight Riders,4,0,Krunal Pandya,Mumbai Indians,All-Rounder,5,5,0,0,100.0,4.0,1,32,8.0,0
1070,2016,2016-03-28,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,188,167,7,7,20.0,20.0,Sunrisers Hyderabad,21,0,Yashasvi Jaiswal,Rajasthan Royals,Batsman,16,16,2,0,100.0,0.0,0,0,,0
1262,2019,2019-03-29,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,147,118,5,9,20.0,20.0,Sunrisers Hyderabad,29,0,T Natarajan,Sunrisers Hyderabad,Bowler,1,7,0,0,14.29,4.0,0,38,9.5,0
1383,2020,2020-05-22,"Sawai Mansingh Stadium, Jaipur",,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,150,160,3,8,20.0,15.1,Sunrisers Hyderabad,0,2,Shimron Hetmyer,Rajasthan Royals,Batsman,44,44,3,3,100.0,0.0,0,0,,0
1287,2019,2019-04-22,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Punjab Kings,bat,Punjab Kings,Mumbai Indians,132,185,7,4,20.0,15.1,Mumbai Indians,0,6,Rahul Chahar,Punjab Kings,Bowler,20,8,0,0,250.0,4.0,2,33,8.25,0
1148,2017,2017-04-12,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,158,150,7,3,20.0,20.0,Sunrisers Hyderabad,8,0,Arshdeep Singh,Punjab Kings,Bowler,2,7,0,0,28.57,2.0,1,12,6.0,0
1118,2016,2016-05-15,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,Punjab Kings,191,117,6,7,20.0,20.0,Mumbai Indians,74,0,Suryakumar Yadav,Mumbai Indians,Batsman,30,30,2,1,100.0,0.0,0,0,,0
1394,2020,2020-06-02,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,174,174,5,4,20.0,20.0,Mumbai Indians,0,6,Trent Boult,Mumbai Indians,Bowler,5,8,0,0,62.5,2.0,0,11,5.5,0
1196,2017,2017-05-29,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,172,143,9,7,20.0,20.0,Punjab Kings,29,0,Lockie Ferguson,Kolkata Knight Riders,Bowler,1,2,0,0,50.0,2.0,2,9,4.5,0
1310,2019,2019-05-15,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,177,140,9,8,20.0,20.0,Rajasthan Royals,37,0,Kuldeep Sen,Rajasthan Royals,Bowler,4,5,0,0,80.0,3.0,0,16,,0
1515,2022,2022-05-25,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bangalore,184,161,9,3,20.0,20.0,Chennai Super Kings,23,0,Harshal Patel,Royal Challengers Bangalore,Bowler,0,0,0,0,0.0,4.0,1,40,10.0,0
1478,2022,2022-04-17,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,157,209,10,6,20.0,19.5,Mumbai Indians,0,4,Shardul Thakur,Kolkata Knight Riders,All-Rounder,4,4,0,0,100.0,4.0,0,33,8.25,0
1292,2019,2019-04-28,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,178,168,7,5,20.0,20.0,Chennai Super Kings,10,0,Trent Boult,Rajasthan Royals,Bowler,2,1,0,0,200.0,4.0,1,37,9.25,0
1210,2018,2018-04-07,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,177,207,7,3,20.0,17.6,Chennai Super Kings,0,7,Ambati Rayudu,Chennai Super Kings,Batsman,1,1,0,0,100.0,0.0,0,0,,0
1013,2015,2015-04-07,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,161,161,3,3,20.0,20.0,Kolkata Knight Riders,0,7,Shardul Thakur,Kolkata Knight Riders,All-Rounder,28,28,2,1,100.0,1.0,0,5,5.0,0
1424,2021,2021-04-23,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,Sunrisers Hyderabad,180,126,8,4,20.0,20.0,Delhi Capitals,54,0,Phil Salt,Delhi Capitals,WK-Batsman,34,34,4,2,100.0,0.0,0,0,,0
1029,2015,2015-04-24,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,bat,Punjab Kings,Delhi Capitals,174,152,7,10,20.0,20.0,Punjab Kings,22,0,Jonny Bairstow,Punjab Kings,WK-Batsman,6,6,0,0,100.0,0.0,0,0,,0
1200,2018,2018-03-28,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,157,167,7,0,20.0,16.2,Sunrisers Hyderabad,0,10,Ishan Kishan,Mumbai Indians,WK-Batsman,5,5,0,0,100.0,0.0,0,0,,0
1165,2017,2017-04-28,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,Punjab Kings,185,125,6,10,20.0,20.0,Chennai Super Kings,60,0,Sam Curran,Punjab Kings,All-Rounder,1,1,0,0,100.0,0.0,0,0,,0
1565,2023,2023-05-05,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,185,173,6,7,20.0,20.0,Kolkata Knight Riders,12,0,Lalit Yadav,Delhi Capitals,All-Rounder,78,82,5,3,95.12,2.0,0,18,9.0,0
1162,2017,2017-04-25,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,156,138,4,5,20.0,20.0,Kolkata Knight Riders,18,0,Devdutt Padikkal,Rajasthan Royals,Batsman,17,17,1,0,100.0,0.0,0,0,,0
1247,2018,2018-05-14,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kolkata Knight Riders,164,156,3,7,20.0,20.0,Royal Challengers Bangalore,8,0,Tim Southee,Kolkata Knight Riders,Bowler,9,4,0,0,225.0,3.0,1,28,9.33,0
1134,2017,2017-03-28,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,167,193,4,8,20.0,15.9,Kolkata Knight Riders,0,2,Yuzvendra Chahal,Rajasthan Royals,Bowler,2,1,0,0,200.0,3.0,1,20,6.67,0
1138,2017,2017-04-01,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,163,164,5,5,20.0,16.6,Mumbai Indians,0,5,Suryakumar Yadav,Mumbai Indians,Batsman,1,1,0,0,100.0,0.0,0,0,,0
1438,2021,2021-05-06,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,182,148,7,5,20.0,20.0,Chennai Super Kings,34,0,Matheesha Pathirana,Chennai Super Kings,Bowler,4,2,0,0,200.0,2.0,1,18,9.0,1
1399,2021,2021-03-29,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,Rajasthan Royals,160,185,5,2,20.0,16.5,Rajasthan Royals,0,8,Sam Curran,Punjab Kings,All-Rounder,50,50,2,3,100.0,3.0,0,31,10.33,0
1181,2017,2017-05-15,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,bat,Punjab Kings,Royal Challengers Bangalore,169,186,8,6,20.0,16.1,Royal Challengers Bangalore,0,4,Josh Hazlewood,Royal Challengers Bangalore,Bowler,16,10,0,0,160.0,3.0,0,23,7.67,0
1412,2021,2021-04-11,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,170,146,9,3,20.0,20.0,Rajasthan Royals,24,0,Harshal Patel,Royal Challengers Bangalore,Bowler,8,8,0,0,100.0,3.0,1,24,8.0,0
1185,2017,2017-05-19,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Royal Challengers Bangalore,168,121,9,9,20.0,20.0,Sunrisers Hyderabad,47,0,Shahbaz Ahmed,Royal Challengers Bangalore,All-Rounder,5,5,0,0,100.0,1.0,0,11,11.0,0
1216,2018,2018-04-12,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,129,145,8,6,20.0,19.3,Punjab Kings,0,4,Kane Williamson,Sunrisers Hyderabad,Batsman,22,22,2,1,100.0,0.0,0,0,,0
1487,2022,2022-04-27,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Rajasthan Royals,MUMBAI INDIANS,bat,Mumbai Indians,Rajasthan Royals,200,177,7,3,20.0,20.0,Mumbai Indians,23,0,Devdutt Padikkal,Rajasthan Royals,Batsman,8,8,0,0,100.0,0.0,0,0,,0
1439,2021,2021-05-08,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,Chennai Super Kings,177,154,7,10,20.0,20.0,Royal Challengers Bangalore,23,0,Ravindra Jadeja,Chennai Super Kings,All-Rounder,17,17,1,1,,2.0,1,13,6.5,0
1577,2023,2023-05-17,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,182,216,7,2,20.0,15.6,Royal Challengers Bangalore,0,8,Jos Buttler,Rajasthan Royals,WK-Batsman,12,12,1,0,100.0,0.0,0,0,,0
1178,2017,2017-05-12,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,162,146,9,5,20.0,20.0,Sunrisers Hyderabad,16,0,Bhuvneshwar Kumar,Sunrisers Hyderabad,Bowler,11,9,0,0,122.22,2.0,0,9,4.5,1
1441,2021,2021-05-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,181,154,9,6,20.0,20.0,Delhi Capitals,27,0,Axar Patel,Delhi Capitals,All-Rounder,21,21,1,0,100.0,4.0,1,29,7.25,0
1402,2021,2021-03-31,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Chennai Super Kings,190,167,6,9,20.0,20.0,Royal Challengers Bangalore,23,0,Faf du Plessis,Royal Challengers Bangalore,Batsman,30,37,3,0,81.08,0.0,0,0,,0
1254,2018,2018-05-21,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,164,143,6,10,20.0,20.0,Rajasthan Royals,21,0,R Ashwin,Rajasthan Royals,All-Rounder,18,18,0,1,100.0,3.0,1,30,10.0,0
1153,2017,2017-04-16,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Delhi Capitals,189,166,10,4,20.0,20.0,Rajasthan Royals,23,0,Trent Boult,Rajasthan Royals,Bowler,7,4,0,0,175.0,4.0,0,22,5.5,0
1028,2015,2015-04-23,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,Punjab Kings,Chennai Super Kings,209,151,9,5,20.0,20.0,Punjab Kings,58,0,Ravindra Jadeja,Chennai Super Kings,All-Rounder,75,75,8,1,100.0,1.0,0,8,8.0,0
1242,2018,2018-05-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,178,131,3,4,20.0,20.0,Delhi Capitals,47,0,Mitchell Marsh,Delhi Capitals,All-Rounder,9,9,0,0,100.0,0.0,0,0,,0
1357,2020,2020-04-26,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,116,167,9,5,20.0,19.2,Mumbai Indians,0,5,Suryakumar Yadav,Mumbai Indians,Batsman,34,34,4,1,100.0,0.0,0,0,,0
1132,2017,2017-03-26,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Punjab Kings,170,121,9,6,20.0,20.0,Royal Challengers Bangalore,49,0,Rahul Chahar,Punjab Kings,Bowler,5,9,0,0,55.56,3.0,0,34,11.33,0
1207,2018,2018-04-03,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,167,133,5,10,20.0,20.0,Delhi Capitals,34,0,Prithvi Shaw,Delhi Capitals,Batsman,2,2,0,0,100.0,0.0,0,0,,0
1257,2018,2018-05-24,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,165,138,4,9,20.0,20.0,Delhi Capitals,27,0,Matheesha Pathirana,Chennai Super Kings,Bowler,2,7,0,0,28.57,3.0,1,22,7.33,0
1131,2017,2017-03-25,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,186,176,8,8,20.0,20.0,Delhi Capitals,10,0,David Warner,Delhi Capitals,Batsman,21,21,2,1,100.0,0.0,0,0,,1
1454,2021,2021-05-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,162,144,9,3,20.0,20.0,Mumbai Indians,18,0,Krunal Pandya,Mumbai Indians,All-Rounder,27,27,2,1,100.0,4.0,0,37,9.25,0
1538,2023,2023-04-08,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bangalore,194,171,9,7,20.0,20.0,Mumbai Indians,23,0,Anuj Rawat,Royal Challengers Bangalore,WK-Batsman,25,25,2,0,100.0,0.0,0,0,,0
1035,2015,2015-04-30,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,161,157,3,7,20.0,20.0,Chennai Super Kings,4,0,Aiden Markram,Sunrisers Hyderabad,All-Rounder,26,26,1,1,100.0,2.0,0,13,6.5,0
1209,2018,2018-04-05,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Punjab Kings,160,115,9,4,20.0,20.0,Royal Challengers Bangalore,45,0,Shikhar Dhawan,Punjab Kings,Batsman,15,15,1,0,,0.0,0,0,,0
1347,2020,2020-04-16,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,161,154,5,7,20.0,20.0,Sunrisers Hyderabad,7,0,Lockie Ferguson,Kolkata Knight Riders,Bowler,1,9,0,0,11.11,2.0,0,9,4.5,0
1511,2022,2022-05-20,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,189,169,5,3,20.0,20.0,Kolkata Knight Riders,20,0,Lockie Ferguson,Kolkata Knight Riders,Bowler,2,6,0,0,33.33,3.0,2,33,11.0,1
1422,2021,2021-04-20,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,148,124,4,3,20.0,20.0,Rajasthan Royals,24,0,Shreyas Iyer,Kolkata Knight Riders,Batsman,13,13,1,0,100.0,0.0,0,0,,0
1211,2018,2018-04-08,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,Royal Challengers Bangalore,176,146,9,3,20.0,20.0,Chennai Super Kings,30,0,Shahbaz Ahmed,Royal Challengers Bangalore,All-Rounder,14,15,0,0,93.33,3.0,1,24,8.0,0
1052,2015,2015-05-16,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,172,203,8,0,20.0,19.8,Kolkata Knight Riders,0,10,Shardul Thakur,Kolkata Knight Riders,All-Rounder,0,3,0,0,0.0,2.0,0,15,7.5,0
1360,2020,2020-04-28,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,146,156,8,1,20.0,16.2,Sunrisers Hyderabad,0,9,T Natarajan,Sunrisers Hyderabad,Bowler,7,5,0,0,140.0,3.0,0,28,9.33,1
1073,2016,2016-03-31,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,203,190,10,4,20.0,20.0,Rajasthan Royals,13,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,1,10,0,0,10.0,4.0,0,30,7.5,0
1557,2023,2023-04-27,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,172,144,10,4,20.0,20.0,Sunrisers Hyderabad,28,0,Abhishek Sharma,Sunrisers Hyderabad,All-Rounder,41,41,4,2,100.0,4.0,0,32,8.0,0
1212,2018,2018-04-09,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,178,147,8,8,20.0,20.0,Kolkata Knight Riders,31,0,Shreyas Iyer,Kolkata Knight Riders,Batsman,67,67,8,2,100.0,0.0,0,0,,0
1092,2016,2016-04-18,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,143,159,9,8,20.0,18.8,Kolkata Knight Riders,0,2,Andre Russell,Kolkata Knight Riders,All-Rounder,43,43,4,1,100.0,0.0,0,0,,0
1257,2018,2018-05-24,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,165,138,4,9,20.0,20.0,Delhi Capitals,27,0,MS Dhoni,Chennai Super Kings,WK-Batsman,12,13,0,0,92.31,0.0,0,0,,0
1409,2021,2021-04-08,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,167,179,6,1,20.0,15.1,Kolkata Knight Riders,0,9,Umesh Yadav,Kolkata Knight Riders,Bowler,5,7,0,0,,3.0,1,22,7.33,0
1376,2020,2020-05-14,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,200,165,8,8,20.0,20.0,Chennai Super Kings,35,0,Jasprit Bumrah,Mumbai Indians,Bowler,2,2,0,0,100.0,3.0,0,28,9.33,0
1433,2021,2021-05-02,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,166,207,3,0,20.0,16.8,Rajasthan Royals,0,10,Trent Boult,Rajasthan Royals,Bowler,11,9,0,0,122.22,3.0,2,21,7.0,0
1196,2017,2017-05-29,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,172,143,9,7,20.0,20.0,Punjab Kings,29,0,Prabhsimran Singh,Punjab Kings,WK-Batsman,19,19,1,1,100.0,0.0,0,0,,0
1267,2019,2019-04-03,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,181,154,6,10,20.0,20.0,Kolkata Knight Riders,27,0,Prasidh Krishna,Rajasthan Royals,Bowler,5,7,0,0,71.43,2.0,1,11,,0
1308,2019,2019-05-13,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,186,158,6,4,20.0,20.0,Mumbai Indians,28,0,Tushar Deshpande,Chennai Super Kings,Bowler,9,8,0,0,112.5,4.0,0,36,9.0,0
1424,2021,2021-04-23,"Arun Jaitley Stadium, Delhi",,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,Sunrisers Hyderabad,180,126,8,4,20.0,20.0,Delhi Capitals,54,0,Mitchell Marsh,Delhi Capitals,All-Rounder,28,28,1,1,100.0,3.0,0,30,10.0,0
1298,2019,2019-05-04,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,182,134,5,3,20.0,20.0,Royal Challengers Bangalore,48,0,Rishabh Pant,Delhi Capitals,WK-Batsman,32,32,4,2,100.0,0.0,0,0,,0
1467,2022,2022-04-06,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,147,178,10,5,20.0,15.9,Mumbai Indians,0,5,Tim Southee,Kolkata Knight Riders,Bowler,4,4,0,0,100.0,3.0,2,18,6.0,0
1247,2018,2018-05-14,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kolkata Knight Riders,164,156,3,7,20.0,20.0,Royal Challengers Bangalore,8,0,Shreyas Iyer,Kolkata Knight Riders,Batsman,2,2,0,0,100.0,0.0,0,0,,0
1040,2015,2015-05-05,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,190,152,4,3,20.0,20.0,Royal Challengers Bangalore,38,0,Lalit Yadav,Delhi Capitals,All-Rounder,21,21,1,0,100.0,3.0,0,23,7.67,0
1383,2020,2020-05-22,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,150,160,3,8,20.0,15.1,Sunrisers Hyderabad,0,2,Aiden Markram,Sunrisers Hyderabad,All-Rounder,52,52,2,3,100.0,1.0,0,9,9.0,0
